demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,nearest_supply_index,nearest_supply_idx,2019_gap,2020_gap,2018_gap,2018_demand,2018_supply
2792,40.5,43.5,3.49196156789513,6.13054899587953,10.7623017440979,27.4218619067494,49.0662042241624,71.3223311924537,90.2399147984365,116.259137460616,151.675956526479,188.601049521403,223.404174239967,8,8,,,141.675956526479,151.675956526479,10.0
2793,41.5,43.5,3.50480876057284,5.94116595464404,11.0170882495455,23.8216515747602,43.0232854352111,54.1829346260077,69.9356126763306,84.6755503172393,118.496903347561,144.947736725857,173.842023513738,8,8,,,108.496903347561,118.496903347561,10.0
2794,42.5,43.5,3.13930877170067,4.97773362600578,8.94648834501442,22.3971322161834,33.4547001106932,47.2806290247469,62.6645084110534,73.879713276531,100.250649764292,118.123657986662,138.51010721834,8,8,,,90.250649764292,100.250649764292,10.0
2795,43.5,43.5,4.3653853014158,8.09940905939812,19.3520080407379,42.8136855732164,70.3100286334843,95.5087806619881,135.432184812618,187.238868405974,191.408674294221,163.465262630457,150.055699831526,53,53,,,173.408674294221,191.408674294221,18.0
2796,44.5,43.5,3.38246632854099,5.24372455258214,9.48791259557229,37.3340020061089,70.2777024574016,88.5339913049164,132.413361268232,164.199756890224,182.188839387389,198.515326617515,208.864889449255,53,53,,,164.188839387389,182.188839387389,18.0
2797,45.5,43.5,3.58829168376892,5.66903137106167,10.6030075931969,39.7569238278977,63.7376659876193,92.2442327966921,117.368067067124,162.286911258374,192.979681276126,229.188781831014,254.947650308286,53,53,,,174.979681276126,192.979681276126,18.0
2798,46.5,43.5,4.09515837490224,8.68898784605939,16.0797862324867,49.8576934292314,80.8929877577299,92.7318292437642,134.998349997476,195.248460731258,215.574307130671,209.495128439712,205.959522198321,33,33,,,202.574307130671,215.574307130671,13.0
2799,47.5,43.5,4.97952664364383,10.8630127419491,18.6665553694177,51.802626831592,88.8276349332965,105.322298788658,156.506381890488,212.223833661481,230.315622656874,239.783809427137,246.872083528823,33,33,,,217.315622656874,230.315622656874,13.0
2800,48.5,43.5,5.21408697767752,11.0583903195502,21.4242965388695,51.3561693814665,85.0574478780223,114.724924092732,161.881613445672,228.006104631835,257.079278740908,258.962030798555,262.877090868127,33,33,,,244.079278740908,257.079278740908,13.0
2801,49.5,43.5,5.60404401687814,13.2686019248804,23.7387550439175,61.6274884852958,95.9913256903422,121.20347112868,185.982338185525,251.556461194869,266.22558833892,259.809567282209,256.955598952343,33,33,,,253.22558833892,266.22558833892,13.0
2802,50.5,43.5,6.25834709490581,13.0919733480907,21.4396288608704,55.1886618194856,90.1131059773345,120.867149849377,177.619469586297,248.797624699875,262.605976736827,236.88384435369,221.958837592277,33,33,,,249.60597673682705,262.605976736827,13.0
2803,51.5,43.5,5.01985273690166,9.61337691686255,17.4346858827688,50.7974120784909,75.8062402038011,107.915816466067,146.490919044698,234.392671143711,210.304146834351,265.681561684605,270.988480476166,33,33,,,197.304146834351,210.304146834351,13.0
2804,52.5,43.5,4.07769591878352,7.0495018097033,14.3472915769023,39.1459402513828,53.8463775217425,77.048616900578,123.195046413043,160.105905940034,157.770313551101,140.340769473053,131.928032763687,33,33,,,144.770313551101,157.770313551101,13.0
2805,53.5,43.5,0.23312236194029,0.313577337661158,0.568095692864024,1.42034908001851,2.46885173362929,3.57993340043117,4.49000825524256,4.22683327552166,7.7322765818371,7.0705584859499,9.15191433790111,33,33,,,-5.2677234181629,7.7322765818371,13.0
2806,54.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,81,,,-14.0,0.0,14.0
2807,55.5,43.5,2.66400475493124,4.53550851679651,12.0071014037094,29.8496344945579,58.7086538224071,78.7170104421293,94.5554816740713,135.248711543099,149.435746679735,171.366594129121,189.381966075616,29,29,,,140.435746679735,149.435746679735,9.0
2808,56.5,43.5,2.00790867020726,3.65533754220434,11.9325736043528,29.933005494574,45.2852712558426,68.2393800955351,87.8180170383443,100.329301571892,143.064779774012,164.642251352029,192.712926807373,29,29,,,134.064779774012,143.064779774012,9.0
2809,57.5,43.5,1.92830072570219,3.03450345780427,5.37130694082721,19.1832915316373,33.5767463614248,53.0750438660344,66.2706690046811,91.035399479564,115.67016407746,142.702403423436,164.950287803084,29,29,,,106.67016407746,115.67016407746,9.0
2810,58.5,43.5,2.03386271825305,3.60167469414825,6.46312799552234,14.3238544166262,29.3927823050793,30.0887835261243,36.8457654366102,40.3481230840469,72.9175158717801,86.026019243192,105.052048736066,29,29,,,63.9175158717801,72.9175158717801,9.0
2811,59.5,43.5,2.55326619428582,5.31093304136144,10.8334703160946,25.5853757311379,39.2026929470129,49.4813066339696,61.7058272126771,72.6618605048955,110.492394242648,138.097336089072,165.665853451818,29,29,,,101.492394242648,110.492394242648,9.0
2812,60.5,43.5,3.60833908916904,6.86538727412221,14.3244864461135,33.9676107874237,57.3485231532728,79.0334007007434,111.40532441583,165.84091171167,172.304785398539,193.033583780041,208.377842710648,29,29,,,163.304785398539,172.304785398539,9.0
2813,61.5,43.5,0.0834060792376815,0.177741611232044,0.338527732869829,0.842334812687287,1.34231694954721,1.87117650477135,2.37773962623155,3.08771122510012,3.48149617323215,3.92270829271341,4.24315967361933,29,29,,,-5.51850382676785,3.48149617323215,9.0
2814,62.5,43.5,0.0811818901191673,0.240807784107153,0.446758492397408,0.968276193877451,1.7013310340121,1.99426801028576,2.67584585945452,3.18873409982583,4.31614678761113,5.04108130265459,5.98586346930192,29,29,,,-4.68385321238887,4.31614678761113,9.0
2815,63.5,43.5,0.123242957265654,0.289728007040167,0.512996708781797,1.47060332045983,1.97808245851977,2.82018376210246,4.11865927671458,6.25142516597809,5.72824237886914,6.44138067374803,6.89661163128389,29,29,,,-3.27175762113086,5.72824237886914,9.0
2816,0.5,44.5,0.786230706997848,1.51649665088029,2.47687875616058,5.96617268292208,10.631396484022,17.1282698808923,20.2980049200366,24.6965033078103,33.6841100292222,41.5376697698368,48.4644131608346,58,58,,,22.6841100292222,33.6841100292222,11.0
2817,1.5,44.5,0.700191512199543,1.39764550255311,1.897682050566,4.8756158022797,9.37646947232126,12.1597852004625,18.7243189740726,24.0325989295862,28.3010068939921,32.3736017417223,36.0650281574142,84,84,,,21.3010068939921,28.3010068939921,7.0
2818,2.5,44.5,0.662414036764958,1.30338220052758,1.81161602707043,5.04167944398021,9.67351209249323,14.2204702688508,19.1139001297052,33.8562140195529,33.7270378941211,42.7638690104544,45.2255574676036,84,84,,,26.727037894121104,33.7270378941211,7.0
2819,3.5,44.5,0.600026403546539,1.30797480581992,1.7738429000185,5.09788661620927,8.87023989783034,10.892496025968,19.0434939020749,25.2937086220801,31.6981542014064,37.4333802354423,42.8130004485762,84,84,,,24.6981542014064,31.6981542014064,7.0
2820,4.5,44.5,0.824685569336789,1.63495067377333,2.57686294490534,7.16214846320156,10.773787562997,14.801356633418,27.2209778040531,40.5534226972706,43.782244817141,40.5883166758656,37.8189273712363,55,55,,,39.782244817141,43.782244817141,4.0
2821,5.5,44.5,0.799063367779455,1.57115561190865,2.16504067810483,6.75658108510245,12.9279382053442,18.0681903287762,25.275543799751,34.3096435262543,41.7279873649905,47.4531772972415,52.5611341277367,49,49,,,21.727987364990497,41.7279873649905,20.0
2822,6.5,44.5,0.705222910151534,1.39566575497622,2.4803631914556,6.52482210301054,11.6983538839084,18.0401134866415,20.177956981169,40.4676415952464,43.5910807409824,56.8482838361188,62.0360131618898,49,49,,,23.5910807409824,43.5910807409824,20.0
2823,7.5,44.5,0.781655511240934,1.48803154158434,2.64827197598528,7.4179362748047,14.3362804131851,16.9901846636274,23.3208361849691,25.906968224183,40.4272510393989,45.5410333093889,56.7056470061872,49,49,,,20.427251039398897,40.4272510393989,20.0
2824,8.5,44.5,1.62334232672655,2.97213490434292,5.16371406147919,13.7068815546934,23.1909225391698,30.1048055067291,34.9226648214326,42.1018608040273,70.7098516728869,107.040168014162,133.281128752663,49,49,,,50.7098516728869,70.7098516728869,20.0
2825,9.5,44.5,2.23371620584067,3.55356800220537,8.81990580123166,21.6433175805824,31.6940966260685,55.084324357347,63.7434452474801,82.5882659966486,95.1517061951513,111.19441262481,123.020949838285,49,49,,,75.1517061951513,95.1517061951513,20.0
2826,10.5,44.5,2.01957622423764,3.47814016941649,6.33832208807044,14.3850392050479,23.2805205890515,31.4012098749431,35.3869100351447,41.2224204558588,75.8847731669867,120.360484376744,149.102032736821,49,49,,,55.884773166986704,75.8847731669867,20.0
2827,11.5,44.5,2.24255150081563,3.53745854097382,6.10472030189641,14.048293175405,23.9695949814071,36.6684696366275,45.40864342532,51.2007435121435,83.881371799893,112.716269399482,132.77382592169,49,49,,,63.881371799893,83.881371799893,20.0
2828,12.5,44.5,1.46526329676014,2.2378987501542,3.70248753312446,10.6054468799231,18.0422333224987,24.6275729802081,33.7861185441313,37.2725204515029,57.735678106666,62.9917561521339,77.9565268329232,9,9,,,46.735678106666,57.735678106666,11.0
2829,13.5,44.5,0.843330213016968,1.62157752936373,2.80243580541291,7.37219870742926,13.5843121901236,18.1249420337912,24.4898536145591,30.5946366768204,37.4139489506495,44.1066552126701,50.1066659259368,9,9,,,26.413948950649495,37.4139489506495,11.0
2830,14.5,44.5,0.612016887802014,1.37964383551256,2.78404112515465,8.03589709213159,14.7492536446596,19.0388311439472,25.5208305618123,35.8234387055913,43.44061466949,47.7980792205613,51.4030583448014,9,9,,,32.44061466949,43.44061466949,11.0
2831,15.5,44.5,1.04322136576696,1.90378157483356,4.07658512631423,13.0229045182064,21.2948348449411,27.713607352946,34.4567678563325,42.5229974018168,64.4748374068122,88.0257428482461,106.337067382626,9,9,,,53.4748374068122,64.4748374068122,11.0
2832,16.5,44.5,2.56406696935856,4.47699089455796,7.9808595953676,18.1975131345849,34.3596310158221,47.9139536376881,57.0708057069677,68.4076974983249,97.2367880190176,136.908078536836,173.601304445747,85,85,,,81.2367880190176,97.2367880190176,16.0
2833,17.5,44.5,3.93635113092257,7.25727637770308,11.7518650413258,29.4156115308148,42.1239451694729,54.4143931277232,63.8213598540827,81.8840019057427,123.446876032456,162.693419400592,195.470718443451,85,85,,,107.446876032456,123.446876032456,16.0
2834,18.5,44.5,4.11185820701319,7.21459881360466,13.6833786342495,34.8042693348216,62.5664061615608,70.5863447203331,96.8817227737,123.189613709882,142.870400784408,159.161807713062,171.007259847285,85,85,,,126.870400784408,142.870400784408,16.0
2835,19.5,44.5,4.31113160774592,9.14626872837102,16.052041097782,36.7624770867538,72.849988522338,71.0255348933002,130.644538361067,154.033533700643,176.572450783676,201.381411548288,223.028148110164,85,85,,,160.572450783676,176.572450783676,16.0
2836,20.5,44.5,4.16167946404078,6.83471796160948,13.3856879046265,30.563570525249,62.0677910825011,69.8735705942684,103.24067272547,126.938102243937,156.73366426787,180.399988868735,204.827170333274,85,85,,,140.73366426787,156.73366426787,16.0
2837,21.5,44.5,2.16102879640265,3.76070367957006,6.89438644966822,14.685790113701,34.4817909084337,39.0955035264121,56.8932133852294,64.3597778957877,92.224778348991,102.691465830857,125.608428267797,82,82,,,79.224778348991,92.224778348991,13.0
2838,22.5,44.5,1.51629174420678,3.62328686504906,5.98687612810801,11.1945653952816,27.8276637087835,34.0816148910795,36.7194346467055,46.7526485205858,75.3057742770208,100.985782171802,118.227003240205,82,82,,,62.3057742770208,75.3057742770208,13.0
2839,23.5,44.5,2.09511352916192,3.40005197228551,6.48072188761458,13.1785659019991,30.5420758506018,32.3240245802209,42.4688550582367,48.6617559673301,78.7017468105447,92.6195540477274,114.096457025057,82,82,,,65.7017468105447,78.7017468105447,13.0
2840,24.5,44.5,4.00639148507807,6.8168068310253,10.5775324082313,25.352947779505,42.0873394717519,55.9552589134553,80.2822193098843,82.9872530298525,122.791883944102,126.197966419809,158.336045116477,82,82,,,109.791883944102,122.791883944102,13.0
2841,25.5,44.5,4.09440901890554,8.04651678084602,14.8653870704302,38.572620966115,68.9723886338393,94.3512141063586,145.207100552472,173.284467484718,218.115245607955,248.786370993312,286.079119286485,75,75,,,200.115245607955,218.115245607955,18.0
2842,26.5,44.5,5.09761763695736,9.7964128724311,20.7716292310684,43.7576179984561,92.6677836660967,117.93934711682,160.386177078557,214.975081049253,261.209504402411,302.617295837799,338.909280215428,75,75,,,243.20950440241103,261.209504402411,18.0
2843,27.5,44.5,3.84484291008876,7.99713383037361,13.9886959532418,36.3215576219863,61.9866604116484,90.5509274727229,136.491433293539,206.749593495679,188.794541081886,195.159213080573,199.119674129062,75,75,,,170.794541081886,188.794541081886,18.0
2844,28.5,44.5,5.04024764212926,11.9179384184708,23.9203560647724,51.5551670004874,91.9093062360717,126.063497812577,176.107664615028,252.010680676217,250.71149822145,239.063365283874,239.60476876475,75,75,,,232.71149822145,250.71149822145,18.0
2845,29.5,44.5,5.25063260794289,12.323832558932,25.0512332210256,59.6060111789466,100.864820634623,127.3557542618,185.016205390798,271.921169125923,266.503814758724,209.006219934185,194.636278487113,62,62,,,251.503814758724,266.503814758724,15.0
2846,30.5,44.5,5.11676183812656,13.8087493514965,25.2320609863003,62.8155411020297,95.0899579095547,123.212048577666,182.085550397281,168.629949933854,199.337757336698,200.589420874346,216.400033991875,56,56,,,184.337757336698,199.337757336698,15.0
2847,31.5,44.5,5.01976902127723,12.0215856602143,24.9895950921154,59.0879564247622,100.165328472194,103.244105096162,141.972840260656,159.048064307419,176.48958768561,198.399602275313,219.3162847977,56,56,,,161.48958768561,176.48958768561,15.0
2848,32.5,44.5,4.65711881425596,11.7899284909633,22.3868066307923,54.0711135480815,101.063548459441,113.058465196509,142.636575696519,154.471353314758,179.786454977443,193.80459030443,209.261695012987,56,56,,,164.786454977443,179.786454977443,15.0
2849,33.5,44.5,4.47712919353922,11.9668550333541,22.2463370464789,50.3450573813717,92.6072591280943,112.468121122737,185.451013606511,254.831182049078,254.387883715956,250.690575471817,250.565282564178,68,68,,,239.387883715956,254.387883715956,15.0
2850,34.5,44.5,4.55583084068149,10.581495974939,20.7545362256135,53.0714012890731,86.4102571377178,126.340998836022,179.705930066777,269.194228419579,244.639753604897,276.1120398081,281.671698257628,68,68,,,229.639753604897,244.639753604897,15.0
2851,35.5,44.5,3.10136669264014,7.06310867902342,14.2178678400793,34.2697443001119,64.6168284642843,87.0610351297515,124.547968322094,167.042146753235,178.371775869964,177.530109292443,179.164424182259,68,68,,,163.371775869964,178.371775869964,15.0
2852,36.5,44.5,3.42734178925536,8.74410296860586,14.6208516183505,34.2098705672398,68.544123621616,94.6865110160848,143.637728334591,197.160759499824,201.062175261609,187.768943939223,183.336249323248,68,68,,,186.062175261609,201.062175261609,15.0
2853,37.5,44.5,5.30509345126672,13.5105156511561,20.9088414584018,46.7438122134375,98.0480180702376,127.156350932227,183.634537533618,246.400964295224,309.222622972871,367.917787893492,423.463095709655,8,8,,,299.222622972871,309.222622972871,10.0
2854,38.5,44.5,4.71511632903454,10.0794216723255,18.1653698536832,48.6523255929464,80.2929388428575,104.905353410517,149.671190818451,216.195142734025,190.550735455586,167.108514437354,165.465373072905,8,8,,,180.550735455586,190.550735455586,10.0
2855,39.5,44.5,4.96372966934714,10.5329392126385,19.7493994732926,55.6199983586135,86.2055000071702,117.562125573097,162.333377400663,208.809348698547,240.793370585707,266.797630312296,290.689490780534,8,8,,,230.793370585707,240.793370585707,10.0
2856,40.5,44.5,4.64219582639779,8.95110416258336,15.5071743234711,42.332757781609,75.8625230286303,87.2155921178989,146.752596876537,170.284427035346,203.884282743227,230.153168139976,256.96911381425,8,8,,,193.884282743227,203.884282743227,10.0
2857,41.5,44.5,2.93339495078081,4.34184926337087,8.43084822309267,19.3715490832963,36.7497541908472,47.1297811906202,56.1317021030681,67.7175912629787,97.8103340938924,129.757511750579,157.217259223681,67,67,,,76.8103340938924,97.8103340938924,21.0
2858,42.5,44.5,2.27211296984555,3.4702254815389,5.59042470864797,13.7433706609804,26.6488481830744,35.8807297693714,39.8291691039401,43.502713519497,74.5978851978657,101.737943589833,117.63063422694,67,67,,,53.59788519786569,74.5978851978657,21.0
2859,43.5,44.5,3.87696100363249,7.44272623932019,15.3643574839034,35.7975510254592,66.5605755894697,77.8061499196475,114.83890037773,149.078348550549,154.685973464242,159.830490647055,161.949438809046,53,53,,,136.685973464242,154.685973464242,18.0
2860,44.5,44.5,3.0297098194129,5.28784764144752,9.97999379864654,42.5962597572473,69.8411861572337,76.029824133708,110.15077206778,149.824511502349,170.59841503008,184.501784178684,192.435438548168,53,53,,,152.59841503008,170.59841503008,18.0
2861,45.5,44.5,3.14499167606466,4.92599638012356,7.63856784144671,33.4217716498832,48.1674043065787,61.1728633277619,103.979477956287,126.294946155556,125.963593132809,127.354715067903,127.319244846385,53,53,,,107.963593132809,125.963593132809,18.0
2862,46.5,44.5,2.5407451079432,4.07500958263414,7.13886246569188,16.5563461562316,35.6373258574274,41.1094644393011,51.3717257376471,50.5964183075933,84.5309068161815,89.5078685107024,110.564568220181,33,33,,,71.5309068161815,84.5309068161815,13.0
2863,47.5,44.5,3.81889917991888,7.35922334984908,11.9786914260489,33.7803375933801,56.8198887677657,78.4266588549119,109.960739404617,136.593127265096,160.678391748731,184.038630670326,204.329136632194,33,33,,,147.678391748731,160.678391748731,13.0
2864,48.5,44.5,4.63467307685444,9.68906489812603,16.8364206666043,36.5189783967983,68.0800633569839,96.7226717062016,134.246397754811,188.803303985501,192.230766633947,205.419553653281,214.238548851488,33,33,,,179.230766633947,192.230766633947,13.0
2865,49.5,44.5,3.74752442866922,7.90667990162635,14.2706313850661,35.6833237215979,62.6928904667767,85.2609021636245,131.416775802128,179.960692316803,199.609155645012,208.37019946899,215.914136536256,33,33,,,186.609155645012,199.609155645012,13.0
2866,50.5,44.5,3.02438177091819,6.90860470280932,11.8574151374475,28.5602434298634,51.2409324695993,68.0052787643401,98.5585685157658,155.582166268745,151.948021219354,173.830100008789,187.191109623614,33,33,,,138.948021219354,151.948021219354,13.0
2867,51.5,44.5,2.92899192741903,5.53167599357782,9.81132652564412,25.7084073251985,46.3032345760422,73.2442967583489,92.5262651337499,120.394651675084,151.547798921339,182.82893230167,211.224869116588,33,33,,,138.547798921339,151.547798921339,13.0
2868,52.5,44.5,3.95008528488085,6.54885900773187,12.0703626416569,34.1152465707893,50.3634548161629,82.1612659131367,107.042856897269,142.260300645238,150.729609876474,169.269389602386,174.606743468677,81,81,,,136.729609876474,150.729609876474,14.0
2869,53.5,44.5,0.184868198636809,0.30927772605449,0.48730781026441,1.1745289384585,2.62157131960436,2.99678548448321,3.71784147766981,4.49156571484518,6.92665012261563,8.57160194258499,10.306075320029,81,81,,,-7.07334987738437,6.92665012261563,14.0
2870,54.5,44.5,1.99006587807538,3.01749178716311,5.20378453217605,13.3623462722107,25.8823234843298,36.7220741640775,41.6243111010126,43.974855985332,76.7768427580944,99.4139358697921,112.794327409712,81,81,,,62.7768427580944,76.7768427580944,14.0
2871,55.5,44.5,4.22040830402492,7.63250436307711,16.9410917886087,39.4436569289344,75.8350371973604,100.377295370968,137.570160105516,202.485309088132,209.161072937798,236.97294585838,256.266567161399,81,81,,,195.161072937798,209.161072937798,14.0
2872,56.5,44.5,4.1091698665638,8.3470915061086,16.7934111903471,42.2569186987692,77.5745387926854,106.726298642951,136.493290851916,186.952069972172,206.70000082247,230.883224786301,251.451480291003,29,29,,,197.70000082247,206.70000082247,9.0
2873,57.5,44.5,3.18822534547463,5.71661571171199,11.9051107328242,28.3567996859724,46.4351717513309,64.8873455365868,93.0040303625465,126.023687624486,130.162598290654,115.107225424722,104.603563730157,29,29,,,121.162598290654,130.162598290654,9.0
2874,58.5,44.5,3.98570651515141,7.49452010428845,13.6565100774123,35.4617324854749,64.094668098266,85.9177032344764,129.001612098886,141.223004783877,187.093784772131,202.675453394586,240.470200285743,29,29,,,178.093784772131,187.093784772131,9.0
2875,59.5,44.5,4.42406136999819,8.55571050064366,18.2159734497396,48.3696550182385,83.2160131398941,94.2195291717655,159.448119695794,199.128544394031,212.332737818459,234.962084196558,255.033460249904,29,29,,,203.332737818459,212.332737818459,9.0
2876,60.5,44.5,4.33493679792736,9.77455027911539,18.057644864256,50.2400780738511,74.7091649100886,98.6327318747147,157.374871291395,212.312074121532,204.866280689436,164.823223116517,144.385022029826,29,29,,,195.866280689436,204.866280689436,9.0
2877,61.5,44.5,0.110509564156584,0.283944575508531,0.540620771134621,1.48250492044097,2.27304931447098,2.72554983762578,4.09935279237741,5.58510149756368,5.35019742898749,4.31615282696103,3.91440304573866,29,29,,,-3.6498025710125104,5.35019742898749,9.0
2878,62.5,44.5,0.122850046427123,0.266314467154166,0.551247368391573,1.47743942028755,1.9695240454159,2.85145671227861,4.18644312002025,6.38688668646254,6.0790611288044,6.18099514461287,5.96724574521341,29,29,,,-2.9209388711956,6.0790611288044,9.0
2879,63.5,44.5,0.0915504884985851,0.18380733648554,0.374029241789046,0.990175098689004,1.26916033963565,2.30152663639924,2.94888235032021,4.30914229389676,4.49904235349277,5.46256135820669,5.59516922309528,29,29,,,-4.50095764650723,4.49904235349277,9.0
2880,0.5,45.5,0.612858298247541,1.30407446706161,1.80498281620224,5.64306929481814,7.86195496523086,12.719816008517,16.4254051160265,27.1612670682614,27.4752751750761,35.4349434410425,36.1024861891198,84,84,,,20.4752751750761,27.4752751750761,7.0
2881,1.5,45.5,0.617908077290152,1.26055350451167,1.95056577261127,5.67943504254826,8.26983593996888,12.5123857448175,16.2287593785785,23.3097585907327,26.1199258077194,30.7219078281882,32.8384173061893,84,84,,,19.1199258077194,26.1199258077194,7.0
2882,2.5,45.5,0.717675145959615,1.23974680646885,2.11964090612334,5.64678656136771,9.94632074357254,12.8241238382469,17.3798875175663,23.5918939145182,27.4834157925932,29.4391366557661,31.0660245559934,84,84,,,20.4834157925932,27.4834157925932,7.0
2883,3.5,45.5,0.723875670263275,1.50241180870463,2.03422747548458,6.08585456377054,8.87557853981419,11.6786985459019,16.1497006564001,25.7908252416898,28.4046884231599,32.7492307207889,36.4483806471109,84,84,,,21.4046884231599,28.4046884231599,7.0
2884,4.5,45.5,0.951442886291621,1.68200028592721,2.90471014839214,6.70426635486667,13.6141910168302,17.8417743809253,26.7945591748601,33.6337770469502,38.8526209231639,43.7743916790159,48.1409594040848,84,84,,,31.852620923163897,38.8526209231639,7.0
2885,5.5,45.5,0.794591463605845,1.52009632223102,2.36426127841479,6.90230727590573,11.9040174347721,16.8271846758961,25.1563545966336,37.6376147153024,41.6643049729455,42.5781788940695,43.7343483949548,49,49,,,21.6643049729455,41.6643049729455,20.0
2886,6.5,45.5,0.703268354410615,1.40449258819577,2.58422406917344,7.61049504617413,13.1340848999913,16.4562433682005,22.477399060405,44.1998560966223,37.4876229750323,48.8413270826496,50.5285691616097,49,49,,,17.487622975032302,37.4876229750323,20.0
2887,7.5,45.5,0.846623525174391,1.53832850452847,2.80611645338528,8.54340644937273,15.1912596862017,17.5702903173855,25.9678890675914,29.8733364819492,36.5305660106513,41.1386786864423,46.1764541623911,49,49,,,16.5305660106513,36.5305660106513,20.0
2888,8.5,45.5,0.899191799497007,1.62267497091112,3.58432042314544,8.95314960919285,15.5453534293152,19.9476429430344,26.6289865467122,34.4997175147207,48.9070668725126,62.247953427301,75.0824664009001,49,49,,,28.9070668725126,48.9070668725126,20.0
2889,9.5,45.5,2.41374294811079,3.61513173464178,6.85376504342566,17.2600627205215,27.9341573597106,35.2239584602665,45.9376936432596,44.8723489101154,87.8244658995081,78.6572143900112,105.709915962244,49,49,,,67.8244658995081,87.8244658995081,20.0
2890,10.5,45.5,1.62278845325757,2.84211155438848,3.93284488877307,11.6127379536318,20.5590200684883,23.020226554133,29.0141166480481,32.8319446630295,60.9177528258981,73.7805978659838,90.6689239737325,49,49,,,40.9177528258981,60.9177528258981,20.0
2891,11.5,45.5,1.36848911166941,2.45546587866604,4.53797243582766,10.3810806529748,16.6413099806975,22.2508675208386,32.5543753519436,26.8448227310911,46.6575205818104,39.6717110828771,55.2755516124705,49,49,,,26.6575205818104,46.6575205818104,20.0
2892,12.5,45.5,0.874979988978672,1.57516952061369,3.00409343675578,9.40363108991338,16.4592118947594,24.2620201048616,28.669452705577,34.3890668703292,46.4980324650852,57.5250744273263,67.0063500766529,9,9,,,35.4980324650852,46.4980324650852,11.0
2893,13.5,45.5,0.608450018868193,1.33701809076885,3.09363887453367,7.46074731537121,13.6655556990335,19.478149254588,24.7007476818805,32.0576398678235,37.8795107991402,42.4682974683515,46.7961864882844,9,9,,,26.8795107991402,37.8795107991402,11.0
2894,14.5,45.5,0.929265986025722,1.59754179365814,3.71081507155517,8.64311754960533,15.3041023958565,19.9502939584411,26.4442942321116,35.0368492966764,46.8094958149,59.2950542053932,71.3832514999716,9,9,,,35.8094958149,46.8094958149,11.0
2895,15.5,45.5,2.36356752832494,3.27260091299277,5.60931959941571,18.1491783834245,26.326034416129,41.2263171346841,44.6039867878063,48.2146036053923,78.8819974916047,98.8769422326905,107.405325753435,9,9,,,67.8819974916047,78.8819974916047,11.0
2896,16.5,45.5,3.49983562866333,4.9329999576265,14.3029531663193,35.756363685694,46.9393581220755,75.2837319128491,93.9640755273466,104.836660911049,144.694430109419,160.875371607235,186.234839070675,9,9,,,133.694430109419,144.694430109419,11.0
2897,17.5,45.5,4.19243502514514,7.97248639415908,14.6076852498899,38.6574901943835,63.4393603348548,74.291269687559,106.842629763034,128.555863876137,146.692349529322,165.009055732032,182.043519384503,85,85,,,130.692349529322,146.692349529322,16.0
2898,18.5,45.5,3.6754981065187,7.70846202330898,13.6085003249412,28.8832514930944,58.8714054052304,74.2311772609246,105.068800996189,126.776140959088,153.655013671649,174.760697701093,197.116759224293,85,85,,,137.655013671649,153.655013671649,16.0
2899,19.5,45.5,3.88978862809121,8.85174019879111,13.4862171585228,33.945758267258,66.393882223429,70.4881454115518,113.238873342967,154.154512700432,169.04124849965,191.418977345876,211.48840713891,85,85,,,153.04124849965,169.04124849965,16.0
2900,20.5,45.5,3.29045635973771,6.53012998160971,12.2789593105677,30.5597321576039,64.0736899898011,70.6870393946226,109.961207160523,127.887833514857,159.338678282358,178.975287869723,203.589329898078,86,86,,,146.338678282358,159.338678282358,13.0
2901,21.5,45.5,3.65576964217456,6.39070322879799,13.7950808122636,28.1084234555336,55.5598408741515,68.0329313087513,89.6597795360388,106.925405117926,133.961291519891,152.693476051681,175.743782898146,82,82,,,120.961291519891,133.961291519891,13.0
2902,22.5,45.5,3.19969076085548,5.12070529349339,10.2816787386464,24.1487726761328,38.0268470273583,47.8012681448072,66.4083083539983,78.4041146285777,118.157432279693,138.443288321368,170.574776018858,82,82,,,105.157432279693,118.157432279693,13.0
2903,23.5,45.5,3.55799020964357,5.66875050962835,11.5221827689385,22.4404365317836,40.5681739078195,62.1625462470348,72.4984688110183,81.7874389923242,126.804747250652,188.338892087662,233.617885419306,82,82,,,113.804747250652,126.804747250652,13.0
2904,24.5,45.5,3.8154096634602,7.07248452539254,14.9067057812939,31.5044731007678,52.2347706057207,63.5227548372911,87.2873672034313,102.685425648708,146.423967938905,170.504659911851,207.976161720013,82,82,,,133.423967938905,146.423967938905,13.0
2905,25.5,45.5,4.09717225335402,8.88086762963558,18.4703635705826,39.7865283720956,66.2904936850582,95.3914702968556,139.362332681999,187.552055663956,186.121960609842,141.181882332657,105.405654389332,75,75,,,168.121960609842,186.121960609842,18.0
2906,26.5,45.5,4.95457127841412,9.25709351235843,21.4531199937116,51.9515502223756,88.8195947556683,107.079226322357,179.991777581912,215.710621829666,252.953026531675,287.22370933775,318.822781704479,75,75,,,234.953026531675,252.953026531675,18.0
